111:	7.782811881043E-04
112:	7.863827049732E-04
113:	7.945161778480E-04
114:	8.026748546399E-04
115:	8.108561160043E-04
116:	8.190619410016E-04
117:	8.272954146378E-04
118:	8.355576428585E-04
119:	8.438454242423E-04
120:	8.521573618054E-04
121:	8.604920003563E-04
122:	8.688475354575E-04
123:	8.772249566391E-04
124:	8.856263011694E-04
125:	8.940499974415E-04
126:	9.024917962961E-04
127:	9.109504171647E-04
128:	9.194265585393E-04
129:	9.279219666496E-04
130:	9.364323341288E-04
131:	9.449629578739E-04
132:	9.535076678731E-04
133:	9.620670462027E-04
134:	9.706385899335E-04
135:	9.792257333174E-04
136:	9.878253331408E-04
137:	9.964389028028E-04
138:	1.005064230412E-03
139:	1.013698754832E-03
140:	1.022343523800E-03
141:	1.030996325426E-03
142:	1.039659371600E-03
143:	1.048332196660E-03
144:	1.057008164935E-03
145:	1.065695774741E-03
146:	1.074385945685E-03
147:	1.083081588149E-03
148:	1.091783517040E-03
149:	1.100489753298E-03
150:	1.109197502956E-03
151:	1.117909094319E-03
152:	1.126621733420E-03
153:	1.135337864980E-03
154:	1.144052017480E-03
155:	1.152768498287E-03
156:	1.161482767202E-03
157:	1.170197152533E-03
158:	1.178906764835E-03
159:	1.187615212984E-03
160:	1.196319703013E-03
161:	1.205019536428E-03
162:	1.213717507198E-03
163:	1.222406979650E-03
164:	1.231093076058E-03
165:	1.239767880179E-03
166:	1.248441170901E-03
167:	1.257100841030E-03
168:	1.265754573978E-03
169:	1.274401438423E-03
170:	1.283034333028E-03
171:	1.291656051762E-03
172:	1.300266012549E-03
173:	1.308867475018E-03
174:	1.317452057265E-03
175:	1.326024415903E-03
176:	1.334581989795E-03
177:	1.343123614788E-03
178:	1.351650105789E-03
179:	1.360157504678E-03
180:	1.368650584482E-03
181:	1.377127133310E-03
182:	1.385582261719E-03
183:	1.394018763676E-03
184:	1.402434310876E-03
185:	1.410828554071E-03
186:	1.419202890247E-03
187:	1.427555573173E-03
188:	1.435882295482E-03
189:	1.444184221327E-03
190:	1.452464843169E-03
191:	1.460717990994E-03
192:	1.468946109526E-03
193:	1.477146055549E-03
194:	1.485315617174E-03
195:	1.493460615166E-03
196:	1.501573948190E-03
197:	1.509658410214E-03
198:	1.517708646134E-03
199:	1.525726052932E-03
200:	1.533710048534E-03
201:	1.541662379168E-03
202:	1.549578621052E-03
203:	1.557462383062E-03
204:	1.565307029523E-03
205:	1.573113608174E-03
206:	1.580878975801E-03
207:	1.588602783158E-03
208:	1.596285961568E-03
209:	1.603923621587E-03
210:	1.611512154341E-03
211:	1.619055168703E-03
212:	1.626540906727E-03
213:	1.633974257857E-03
214:	1.641351962462E-03
215:	1.648666802794E-03
216:	1.655919826590E-03
217:	1.663099159487E-03
218:	1.670203288086E-03
219:	1.677226508036E-03
220:	1.684154849499E-03
221:	1.690980861895E-03
222:	1.697695581242E-03
223:	1.704290509224E-03
224:	1.710755517706E-03
225:	1.717075589113E-03
226:	1.723252236843E-03
227:	1.729269162752E-03
228:	1.735117053613E-03
229:	1.740795210935E-03
230:	1.746288151480E-03
231:	1.751595409587E-03
232:	1.756715821102E-03
233:	1.761653111316E-03
234:	1.766420900822E-03
235:	1.771011040546E-03
236:	1.775426208042E-03
237:	1.779668149538E-03
238:	1.783747226000E-03
239:	1.787668210454E-03
240:	1.791437971406E-03
241:	1.795065938495E-03
242:	1.798570738174E-03
243:	1.801957376301E-03
244:	1.805244130082E-03
245:	1.808437868021E-03
246:	1.811560941860E-03
247:	1.814618939534E-03
248:	1.817626645789E-03
249:	1.820594188757E-03
250:	1.823536469601E-03
251:	1.826449763030E-03
252:	1.829353393987E-03
253:	1.832243986428E-03
254:	1.835133763961E-03
255:	1.838022843003E-03
256:	1.840907847509E-03
257:	1.843787729740E-03
258:	1.846659113653E-03
259:	1.849534222856E-03
260:	1.852392684668E-03
261:	1.855243230239E-03
262:	1.858081668615E-03
263:	1.860907301307E-03
264:	1.863728743047E-03
265:	1.866532955319E-03
266:	1.869331579655E-03
267:	1.872105523944E-03
268:	1.874877605587E-03
269:	1.877635833807E-03
270:	1.880378462374E-03
271:	1.883104327135E-03
272:	1.885822159238E-03
273:	1.888518920168E-03
274:	1.891206018627E-03
275:	1.893875654787E-03
276:	1.896534115076E-03
277:	1.899177790619E-03
278:	1.901814364828E-03
279:	1.904439763166E-03
280:	1.907063764520E-03
281:	1.909680082463E-03
282:	1.912297680974E-03
283:	1.914911204949E-03
284:	1.917501096614E-03
285:	1.920080278069E-03
286:	1.922638504766E-03
287:	1.925172866322E-03
288:	1.927678473294E-03
289:	1.930167898536E-03
290:	1.932643703185E-03
291:	1.935089356266E-03
292:	1.937518478371E-03
293:	1.939921407029E-03
294:	1.942311297171E-03
295:	1.944684307091E-03
296:	1.947033801116E-03
297:	1.949363038875E-03
298:	1.951671671122E-03
299:	1.953952712938E-03
300:	1.956209540367E-03
301:	1.958440290764E-03
302:	1.960641006008E-03
303:	1.962811453268E-03
304:	1.964950235561E-03
305:	1.967058749869E-03
306:	1.969131641090E-03
307:	1.971168443561E-03
308:	1.973167760298E-03
309:	1.975125633180E-03
310:	1.977026462555E-03
311:	1.978884916753E-03
312:	1.980684930459E-03
313:	1.982419285923E-03
314:	1.984086353332E-03
315:	1.985684735700E-03
316:	1.987202093005E-03
317:	1.988650532439E-03
318:	1.990016549826E-03
319:	1.991298748180E-03
320:	1.992498058826E-03
321:	1.993628218770E-03
322:	1.994674094021E-03
323:	1.995655242354E-03
324:	1.996552338824E-03
325:	1.997381681576E-03
326:	1.998151419684E-03
327:	1.998851541430E-03
328:	1.999485539272E-03
329:	2.000061329454E-03
330:	2.000585664064E-03
331:	2.001038752496E-03
332:	2.001447137445E-03
333:	2.001798944548E-03
334:	2.002099994570E-03
335:	2.002354012802E-03
336:	2.002554247156E-03
337:	2.002717461437E-03
338:	2.002834575251E-03
339:	2.002913272008E-03
340:	2.002948429435E-03
341:	2.002979395911E-03
342:	2.003003843129E-03
343:	2.003001747653E-03
344:	2.002974972129E-03
345:	2.002922585234E-03
346:	2.002843888476E-03
347:	2.002743771300E-03
348:	2.002621302381E-03
349:	2.002486260608E-03
350:	2.002326073125E-03
351:	2.002156339586E-03
352:	2.001970540732E-03
353:	2.001776825637E-03
354:	2.001573564485E-03
355:	2.001359593123E-03
356:	2.001147484407E-03
357:	2.000924898311E-03
358:	2.000705106184E-03
359:	2.000483917072E-03
360:	2.000265754759E-03
361:	2.000046893954E-03
362:	1.999831059948E-03
363:	1.999620581046E-03
364:	1.999409636483E-03
365:	1.999204047024E-03
366:	1.999001251534E-03
367:	1.998808700591E-03
368:	1.998613588512E-03
369:	1.998428953812E-03
370:	1.998246880248E-03
371:	1.998066436499E-03
372:	1.997892512009E-03
373:	1.997717889026E-03
374:	1.997548155487E-03
375:	1.997376559302E-03
376:	1.997211948037E-03
377:	1.997047103941E-03
378:	1.996886450797E-03
379:	1.996725564823E-03
380:	1.996568869799E-03
381:	1.996411010623E-03
382:	1.996253151447E-03
383:	1.996092731133E-03
384:	1.995940227062E-03
385:	1.995781902224E-03
386:	1.995621714741E-03
387:	1.995459664613E-03
388:	1.995298778638E-03
389:	1.995128113776E-03
390:	1.994959311560E-03
391:	1.994784222916E-03
392:	1.994608435780E-03
393:	1.994432415813E-03
394:	1.994257560000E-03
395:	1.994076883420E-03
396:	1.993906684220E-03
397:	1.993732992560E-03
398:	1.993569312617E-03
399:	1.993408659473E-03
400:	1.993258716539E-03
401:	1.993122510612E-03
402:	1.993003068492E-03
403:	1.992912963033E-03
404:	1.992849400267E-03
405:	1.992812147364E-03
406:	1.992795150727E-03
407:	1.992816105485E-03
408:	1.992884092033E-03
409:	1.992996782064E-03
410:	1.993145328015E-03
411:	1.993334386498E-03
412:	1.993573736399E-03
413:	1.993856392801E-03
414:	1.994180260226E-03
415:	1.994554884732E-03
416:	1.994980731979E-03
417:	1.995454775169E-03
418:	1.995979808271E-03
419:	1.996562117711E-03
420:	1.997206127271E-03
421:	1.997907413170E-03
422:	1.998667139560E-03
423:	1.999488798901E-03
424:	2.000363776460E-03
425:	2.001291373745E-03
426:	2.002275781706E-03
427:	2.003314904869E-03
428:	2.004412934184E-03
429:	2.005561254919E-03
430:	2.006764523685E-03
431:	2.008019480854E-03
432:	2.009329851717E-03
433:	2.010690048337E-03
434:	2.012104960158E-03
435:	2.013584366068E-03
436:	2.015118487179E-03
437:	2.016706857830E-03
438:	2.018350409344E-03
439:	2.020044485107E-03
440:	2.021788153797E-03
441:	2.023582113907E-03
442:	2.025424269959E-03
443:	2.027317415923E-03
444:	2.029255963862E-03
445:	2.031245967373E-03
446:	2.033279743046E-03
447:	2.035370795056E-03
448:	2.037510974333E-03
449:	2.039700746536E-03
450:	2.041933825240E-03
451:	2.044223714620E-03
452:	2.046569250524E-03
453:	2.048961352557E-03
454:	2.051418414339E-03
455:	2.053932519630E-03
456:	2.056512981653E-03
457:	2.059152582660E-03
458:	2.061858074740E-03
459:	2.064632484689E-03
460:	2.067470690235E-03
461:	2.070379210636E-03
462:	2.073350828141E-03
463:	2.076373435557E-03
464:	2.079464960843E-03
465:	2.082609105855E-03
466:	2.085807500407E-03
467:	2.089057117701E-03
468:	2.092348644510E-03
469:	2.095692092553E-03
470:	2.099076984450E-03
471:	2.102499129251E-03
472:	2.105960855260E-03
473:	2.109455410391E-03
474:	2.112977905199E-03
475:	2.116534393281E-03
476:	2.120110439137E-03
477:	2.123692305759E-03
478:	2.127294195816E-03
479:	2.130905399099E-03
480:	2.134517766535E-03
481:	2.138133626431E-03
482:	2.141748089343E-03
483:	2.145353471860E-03
484:	2.148963510990E-03
485:	2.152558648959E-03
486:	2.156144473702E-03
487:	2.159723313525E-03
488:	2.163275843486E-03
489:	2.166806720197E-03
490:	2.170321065933E-03
491:	2.173805609345E-03
492:	2.177253831178E-03
493:	2.180672250688E-03
494:	2.184046898037E-03
495:	2.187378471717E-03
496:	2.190657891333E-03
497:	2.193890511990E-03
498:	2.197055844590E-03
499:	2.200169488788E-03
500:	2.203215844929E-03
501:	2.206208417192E-03
502:	2.209131605923E-03
503:	2.211991930380E-03
504:	2.214786829427E-03
505:	2.217516535893E-03
506:	2.220191527158E-03
507:	2.222799928859E-03
508:	2.225355012342E-03
509:	2.227844670415E-03
510:	2.230281708762E-03
511:	2.232662867755E-03
512:	2.234994666651E-03
513:	2.237272681668E-03
514:	2.239498775452E-03
515:	2.241678768769E-03
516:	2.243816154078E-03
517:	2.245907671750E-03
518:	2.247956581414E-03
519:	2.249962184578E-03
520:	2.251933561638E-03
521:	2.253863494843E-03
522:	2.255761763081E-03
523:	2.257626038045E-03
524:	2.259458648041E-03
525:	2.261259825900E-03
526:	2.263035159558E-03
527:	2.264783717692E-03
528:	2.266503171995E-03
529:	2.268198411912E-03
530:	2.269872929901E-03
531:	2.271528821439E-03
532:	2.273163991049E-03
533:	2.274777973071E-03
534:	2.276379847899E-03
535:	2.277959603816E-03
536:	2.279530046508E-03
537:	2.281088614836E-03
538:	2.282632980496E-03
539:	2.284162910655E-03
540:	2.285687485710E-03
541:	2.287213690579E-03
542:	2.288723597303E-03
543:	2.290231408551E-03
544:	2.291738055646E-03
545:	2.293246099725E-03
546:	2.294753212482E-03
547:	2.296254271641E-03
548:	2.297758590430E-03
549:	2.299274085090E-03
550:	2.300788182765E-03
551:	2.302308566868E-03
552:	2.303835935891E-03
553:	2.305365866050E-03
554:	2.306909300387E-03
555:	2.308460650966E-03
556:	2.310024341568E-03
557:	2.311589661986E-03
558:	2.313170349225E-03
559:	2.314755693078E-03
560:	2.316358732060E-03
561:	2.317965030670E-03
562:	2.319590887055E-03
563:	2.321220701560E-03
564:	2.322865417227E-03
565:	2.324529225007E-03
566:	2.326195361093E-03
567:	2.327877329662E-03
568:	2.329575829208E-03
569:	2.331283641979E-03
570:	2.333010779694E-03
571:	2.334755379707E-03
572:	2.336516045034E-03
573:	2.338293706998E-03
574:	2.340093487874E-03
575:	2.341914223507E-03
576:	2.343749860302E-03
577:	2.345613669604E-03
578:	2.347497036681E-03
579:	2.349410671741E-03
580:	2.351349685341E-03
581:	2.353321295232E-03
582:	2.355316886678E-03
583:	2.357356948778E-03
584:	2.359430771321E-03
585:	2.361543010920E-03
586:	2.363708335906E-03
587:	2.365925349295E-03
588:	2.368199173361E-03
589:	2.370538190007E-03
590:	2.372941235080E-03
591:	2.375403186306E-03
592:	2.377939177677E-03
593:	2.380550839007E-03
594:	2.383221872151E-03
595:	2.385978586972E-03
596:	2.388794440776E-03
597:	2.391642658040E-03
598:	2.394532319158E-03
599:	2.397455507889E-03
600:	2.400418743491E-03
601:	2.403410151601E-03
602:	2.406441373751E-03
603:	2.409508218989E-03
604:	2.412612317130E-03
605:	2.415745053440E-03
606:	2.418922726065E-03
607:	2.422132296488E-03
608:	2.425378421322E-03
609:	2.428660169244E-03
610:	2.431976841763E-03
611:	2.435324480757E-03
612:	2.438714960590E-03
613:	2.442140830681E-03
614:	2.445596270263E-03
615:	2.449089428410E-03
616:	2.452620072290E-03
617:	2.456176327541E-03
618:	2.459771465510E-03
619:	2.463400596753E-03
620:	2.467064186931E-03
621:	2.470758976415E-03
622:	2.474484266713E-03
623:	2.478237729520E-03
624:	2.482021460310E-03
625:	2.485841279849E-03
626:	2.489686245099E-03
627:	2.493552165106E-03
628:	2.497453475371E-03
629:	2.501371782273E-03
630:	2.505321521312E-03
631:	2.509289421141E-03
632:	2.513283165172E-03
633:	2.517296699807E-03
634:	2.521332120523E-03
635:	2.525386400521E-03
636:	2.529457211494E-03
637:	2.533546881750E-03
638:	2.537655411288E-03
639:	2.541771624237E-03
640:	2.545909723267E-03
641:	2.550065983087E-03
642:	2.554235048592E-03
643:	2.558413660154E-03
644:	2.562605775893E-03
645:	2.566803712398E-03
646:	2.571016084403E-03
647:	2.575240097940E-03
648:	2.579469699413E-03
649:	2.583709079772E-03
650:	2.587951254100E-03
651:	2.592205768451E-03
652:	2.596463076770E-03
653:	2.600722014904E-03
654:	2.604993758723E-03
655:	2.609261777252E-03
656:	2.613535849378E-03
657:	2.617801772431E-03
658:	2.622072817758E-03
659:	2.626344561577E-03
660:	2.630608156323E-03
661:	2.634866395965E-03
662:	2.639122772962E-03
663:	2.643370768055E-03
664:	2.647609449923E-03
665:	2.651838818565E-03
666:	2.656057476997E-03
667:	2.660265658051E-03
668:	2.664470579475E-03
669:	2.668658969924E-03
670:	2.672838512808E-03
671:	2.677005715668E-03
672:	2.681166632101E-03
673:	2.685322891921E-03
674:	2.689461922273E-03
675:	2.693610498682E-03
676:	2.697747200727E-03
677:	2.701888792217E-03
678:	2.706035040319E-03
679:	2.710192231461E-03
680:	2.714355476201E-03
681:	2.718544565141E-03
682:	2.722756937146E-03
683:	2.727004932240E-03
684:	2.731299959123E-03
685:	2.735656686127E-03
686:	2.740042284131E-03
687:	2.744455821812E-03
688:	2.748876344413E-03
689:	2.753289649263E-03
690:	2.757695037872E-03
691:	2.762076444924E-03
692:	2.766426419839E-03
693:	2.770750317723E-03
694:	2.775028347969E-03
695:	2.779275411740E-03
696:	2.783472649753E-03
697:	2.787614241242E-03
698:	2.791714156047E-03
699:	2.795759821311E-03
700:	2.799747511744E-03
701:	2.803681418300E-03
702:	2.807551994920E-03
703:	2.811363199726E-03
704:	2.815105021000E-03
705:	2.818783279508E-03
706:	2.822388662025E-03
707:	2.825925825164E-03
708:	2.829401521012E-03
709:	2.832794794813E-03
710:	2.836122876033E-03
711:	2.839378314093E-03
712:	2.842557150871E-03
713:	2.845667069778E-03
714:	2.848705276847E-03
715:	2.851670375094E-03
716:	2.854563761503E-03
717:	2.857384970412E-03
718:	2.860132372007E-03
719:	2.862812485546E-03
720:	2.865417394787E-03
721:	2.867958508432E-03
722:	2.870424417779E-03
723:	2.872824203223E-03
724:	2.875148085877E-03
725:	2.877411432564E-03
726:	2.879605861381E-03
727:	2.881734631956E-03
728:	2.883799606934E-03
729:	2.885800320655E-03
730:	2.887742361054E-03
731:	2.889612456784E-03
732:	2.891434822232E-03
733:	2.893198048696E-03
734:	2.894906559959E-03
735:	2.896567108110E-03
736:	2.898178761825E-03
737:	2.899751299992E-03
738:	2.901279134676E-03
739:	2.902776002884E-03
740:	2.904247259721E-03
741:	2.905693370849E-03
742:	2.907125744969E-03
743:	2.908542519435E-03
744:	2.909958828241E-03
745:	2.911380724981E-03
746:	2.912815660238E-03
747:	2.914274111390E-03
748:	2.915772609413E-03
749:	2.917317673564E-03
750:	2.918929792941E-03
751:	2.920607104897E-03
752:	2.922352869064E-03
753:	2.924125408754E-03
754:	2.925930544734E-03
755:	2.927745925263E-03
756:	2.929567126557E-03
757:	2.931405557320E-03
758:	2.933248877525E-03
759:	2.935096854344E-03
760:	2.936940640211E-03
761:	2.938785823062E-03
762:	2.940635429695E-03
763:	2.942477818578E-03
764:	2.944306004792E-03
765:	2.946135122329E-03
766:	2.947958186269E-03
767:	2.949770772830E-03
768:	2.951581031084E-03
769:	2.953383373097E-03
770:	2.955175004900E-03
771:	2.956944052130E-03
772:	2.958713565022E-03
773:	2.960456768051E-03
774:	2.962184371427E-03
775:	2.963896375149E-03
776:	2.965583233163E-03
777:	2.967256354168E-03
778:	2.968917367980E-03
779:	2.970557659864E-03
780:	2.972179092467E-03
781:	2.973773516715E-03
782:	2.975338138640E-03
783:	2.976876217872E-03
784:	2.978378441185E-03
785:	2.979844575748E-03
786:	2.981269732118E-03
787:	2.982665318996E-03
788:	2.984012244269E-03
789:	2.985315397382E-03
790:	2.986577106640E-03
791:	2.987780142576E-03
792:	2.988944295794E-03
793:	2.990052336827E-03
794:	2.991109155118E-03
795:	2.992112655193E-03
796:	2.993060741574E-03
797:	2.993956673890E-03
798:	2.994795562699E-03
799:	2.995568094775E-03
800:	2.996295690536E-03
801:	2.996959723532E-03
802:	2.997573697940E-03
803:	2.998128300533E-03
804:	2.998616779223E-03
805:	2.999045187607E-03
806:	2.999418415129E-03
807:	2.999761607498E-03
808:	3.000057535246E-03
809:	3.000296652317E-03
810:	3.000469878316E-03
811:	3.000588854775E-03
812:	3.000644268468E-03
813:	3.000645432621E-03
814:	3.000581171364E-03
815:	3.000468248501E-03
816:	3.000301076099E-03
817:	3.000095719472E-03
818:	2.999851945788E-03
819:	2.999551827088E-03
820:	2.999206073582E-03
821:	2.998811891302E-03
822:	2.998379524797E-03
823:	2.997893840075E-03
824:	2.997374394909E-03
825:	2.996808616444E-03
826:	2.996199065819E-03
827:	2.995574148372E-03
828:	2.994904527441E-03
829:	2.994203707203E-03
830:	2.993456320837E-03
831:	2.992681926116E-03
832:	2.991861430928E-03
833:	2.991008572280E-03
834:	2.990117529407E-03
835:	2.989194821566E-03
836:	2.988235326484E-03
837:	2.987237181515E-03
838:	2.986190142110E-03
839:	2.985108643770E-03
840:	2.983978483826E-03
841:	2.982803620398E-03
842:	2.981581492350E-03
843:	2.980317687616E-03
844:	2.978996373713E-03
845:	2.977629657835E-03
846:	2.976215677336E-03
847:	2.974742790684E-03
848:	2.973225899041E-03
849:	2.971661277115E-03
850:	2.970032393932E-03
851:	2.968365559354E-03
852:	2.966645639390E-03
853:	2.964884508401E-03
854:	2.963080303743E-03
855:	2.961224643514E-03
856:	2.959335921332E-03
857:	2.957402728498E-03
858:	2.955437637866E-03
859:	2.953440416604E-03
860:	2.951413393021E-03
861:	2.949367742985E-03
862:	2.947305329144E-03
863:	2.945221494883E-03
864:	2.943134168163E-03
865:	2.941033802927E-03
866:	2.938947174698E-03
867:	2.936856588349E-03
868:	2.934765536338E-03
869:	2.932677278295E-03
870:	2.930606482551E-03
871:	2.928541041911E-03
872:	2.926475135610E-03
873:	2.924432978034E-03
874:	2.922409679741E-03
875:	2.920399419963E-03
876:	2.918413374573E-03
877:	2.916442928836E-03
878:	2.914488082752E-03
879:	2.912553725764E-03
880:	2.910633571446E-03
881:	2.908736933023E-03
882:	2.906861016527E-03
883:	2.904998604208E-03
884:	2.903166692704E-03
885:	2.901361091062E-03
886:	2.899579470977E-03
887:	2.897824626416E-03
888:	2.896082587540E-03
889:	2.894367557019E-03
890:	2.892680699006E-03
891:	2.891007578000E-03
892:	2.889357972890E-03
893:	2.887721173465E-03
894:	2.886098809540E-03
895:	2.884495770559E-03
896:	2.882902277634E-03
897:	2.881322754547E-03
898:	2.879760460928E-03
899:	2.878196537495E-03
900:	2.876658458263E-03
901:	2.875125501305E-03
902:	2.873608144000E-03
903:	2.872090553865E-03
904:	2.870588563383E-03
905:	2.869091928005E-03
906:	2.867612056434E-03
907:	2.866132184863E-03
908:	2.864668145776E-03
909:	2.863201545551E-03
910:	2.861749147996E-03
911:	2.860304899514E-03
912:	2.858875785023E-03
913:	2.857448766008E-03
914:	2.856035484001E-03
915:	2.854631748050E-03
916:	2.853244077414E-03
917:	2.851866884157E-03
918:	2.850513905287E-03
919:	2.849174663424E-03
920:	2.847865689546E-03
921:	2.846577437595E-03
922:	2.845317125320E-03
923:	2.844090107828E-03
924:	2.842892892659E-03
925:	2.841730136424E-03
926:	2.840608125553E-03
927:	2.839531283826E-03
928:	2.838503103703E-03
929:	2.837538253516E-03
930:	2.836646046489E-03
931:	2.835832769051E-03
932:	2.835129387677E-03
933:	2.834544982761E-03
934:	2.834063954651E-03
935:	2.833677222952E-03
936:	2.833364764228E-03
937:	2.833106089383E-03
938:	2.832903992385E-03
939:	2.832749858499E-03
940:	2.832641592249E-03
941:	2.832580590621E-03
942:	2.832562895492E-03
943:	2.832579892129E-03
944:	2.832642290741E-03
945:	2.832743572071E-03
946:	2.832886995748E-03
947:	2.833077916875E-03
948:	2.833314472809E-03
949:	2.833590609953E-03
950:	2.833914244547E-03
951:	2.834276761860E-03
952:	2.834692597389E-03
953:	2.835151273757E-03
954:	2.835653955117E-03
955:	2.836207859218E-03
956:	2.836804604158E-03
957:	2.837439998984E-03
958:	2.838137093931E-03
959:	2.838881220669E-03
960:	2.839662367478E-03
961:	2.840506611392E-03
962:	2.841398119926E-03
963:	2.842341549695E-03
964:	2.843332011253E-03
965:	2.844381146133E-03
966:	2.845485229045E-03
967:	2.846640301868E-03
968:	2.847858238965E-03
969:	2.849129727110E-03
970:	2.850458957255E-03
971:	2.851849421859E-03
972:	2.853302750736E-03
973:	2.854815684259E-03
974:	2.856387058273E-03
975:	2.858018968254E-03
976:	2.859725151211E-03
977:	2.861486049369E-03
978:	2.863303525373E-03
979:	2.865191781893E-03
980:	2.867133356631E-03
981:	2.869130112231E-03
982:	2.871196717024E-03
983:	2.873310353607E-03
984:	2.875492908061E-03
985:	2.877726452425E-03
986:	2.880008425564E-03
987:	2.882340922952E-03
988:	2.884737215936E-03
989:	2.887177979574E-03
990:	2.889670664445E-03
991:	2.892215503380E-03
992:	2.894808771089E-03
993:	2.897449070588E-03
994:	2.900132443756E-03
995:	2.902870299295E-03
996:	2.905645640567E-03
997:	2.908472204581E-03
998:	2.911349758506E-03
999:	2.914262004197E-03
1000:	2.917219884694E-03
1001:	2.920218044892E-03
1002:	2.923269523308E-03
1003:	2.926355693489E-03
1004:	2.929487498477E-03
1005:	2.932660281658E-03
1006:	2.935876138508E-03
1007:	2.939138095826E-03
1008:	2.942438470200E-03
1009:	2.945775166154E-03
1010:	2.949165413156E-03
1011:	2.952597336844E-03
1012:	2.956069773063E-03
1013:	2.959582954645E-03
1014:	2.963142469525E-03
1015:	2.966747852042E-03
1016:	2.970395609736E-03
1017:	2.974088536575E-03
1018:	2.977833151817E-03
1019:	2.981619210914E-03
1020:	2.985446248204E-03
1021:	2.989323344082E-03
1022:	2.993247471750E-03
1023:	2.997211646289E-03
1024:	3.001224715263E-03
1025:	3.005288075656E-03
1026:	3.009389853105E-03
1027:	3.013539360836E-03
1028:	3.017734503374E-03
1029:	3.021967830136E-03
1030:	3.026251215488E-03
1031:	3.030575113371E-03
1032:	3.034926252440E-03
1033:	3.039328148589E-03
1034:	3.043760545552E-03
1035:	3.048236016184E-03
1036:	3.052746644244E-03
1037:	3.057286841795E-03
1038:	3.061859635636E-03
1039:	3.066456643865E-03
1040:	3.071089973673E-03
1041:	3.075750777498E-03
1042:	3.080434165895E-03
1043:	3.085143631324E-03
1044:	3.089878708124E-03
1045:	3.094631712884E-03
1046:	3.099405672401E-03
1047:	3.104194067419E-03
1048:	3.109009237960E-03
1049:	3.113836748526E-03
1050:	3.118681954220E-03
1051:	3.123536240309E-03
1052:	3.128408221528E-03
1053:	3.133291145787E-03
1054:	3.138190601021E-03
1055:	3.143094247207E-03
1056:	3.148009302095E-03
1057:	3.152929013595E-03
1058:	3.157857805490E-03
1059:	3.162791486830E-03
1060:	3.167732618749E-03
1061:	3.172674681991E-03
1062:	3.177624195814E-03
1063:	3.182570915669E-03
1064:	3.187520895153E-03
1065:	3.192478790879E-03
1066:	3.197431797162E-03
1067:	3.202379448339E-03
1068:	3.207335947081E-03
1069:	3.212287789211E-03
1070:	3.217229852453E-03
